player,singles,doubles,triples,homeruns,strikes
sante001,1,1,0,0,3
keppj001,66,14,3,7,35
fishc001,0,0,0,0,1
casic001,0,1,0,0,2
pinej001,8,2,0,0,3
fernt001,32,4,0,2,17
liebj001,14,4,0,0,28
bullk001,0,0,0,0,2
rolin001,2,0,0,0,4
garcm002,1,0,0,0,2
rivec001,16,5,0,3,28
mulvk001,1,0,0,0,3
redmp001,1,1,0,1,9
marss002,4,1,0,1,5
malom001,3,0,0,0,5
hoovp001,3,1,0,0,1
piazm001,47,13,1,11,39
kolbd001,0,0,0,0,1
katam001,50,16,5,7,56
rhoda001,0,0,0,0,1
laffa001,1,0,0,0,0
woodj001,20,6,0,3,38
marsl001,8,7,0,1,21
rands001,2,3,0,0,2
youkk001,99,37,1,27,127
jonem003,3,1,0,0,6
calek001,1,0,0,0,1
peret004,69,21,1,4,31
peret003,56,18,1,5,55
schus001,131,34,1,4,71
gonza005,58,16,3,1,29
gonza004,30,6,1,2,4
guzmf001,1,3,0,1,1
gonza003,96,28,2,40,109
gonza002,88,33,6,18,109
greis001,0,0,0,0,1
hillb001,2,6,2,2,2
wincs001,0,0,0,0,2
bailh001,3,1,0,0,17
aberr001,11,4,2,2,22
erstd001,58,7,1,4,45
manoj001,0,0,0,0,1
tsaoc001,1,1,0,0,1
vered001,1,0,0,0,1
linda001,113,47,4,35,111
duffc001,3,1,3,3,12
duroj001,0,0,0,0,1
rekab001,0,1,0,0,1
glynr001,0,0,0,0,1
gabbk001,1,0,0,0,1
cashk001,13,3,0,1,24
philb001,54,20,1,6,79
canor001,134,49,2,25,63
aybaw001,61,12,2,12,56
ortih001,28,6,1,1,9
rohlr001,2,1,1,0,6
sisca001,0,0,0,0,1
gintk001,87,17,2,14,90
pritc001,1,0,0,0,3
helmw001,86,22,1,23,132
dillj001,9,9,2,1,4
boroj001,2,0,0,0,5
harrw001,25,3,1,7,29
prokl001,6,1,0,0,2
rabem001,33,10,2,1,41
badeb001,1,0,0,0,5
marqj001,8,1,1,1,14
sullc001,26,2,5,2,22
guiea001,57,30,0,15,64
cervm001,3,0,0,0,5
ambrc001,1,10,0,4,1
overl001,50,20,1,4,69
haraa001,1,1,0,1,12
casss001,0,0,0,0,1
barnl001,6,2,0,1,9
maybj001,6,4,0,4,23
pettc001,2,0,0,0,1
valdp001,10,5,0,1,7
sampc001,4,0,0,0,1
martr002,1,0,0,0,1
martr003,68,16,1,3,50
webbb001,4,1,0,0,21
burkj001,8,1,0,0,15
martr004,111,20,3,7,84
burkj003,3,8,0,1,20
fielj001,48,5,2,7,76
teixm001,83,29,5,26,122
cordf001,5,0,0,0,15
poweb001,1,1,0,0,4
sandd003,7,1,0,0,1
sandd001,11,2,0,1,10
castj005,37,18,1,11,48
richs001,0,0,0,0,5
zerbc001,2,0,0,0,2
villo001,1,0,0,0,2
martf002,9,6,0,1,14
drews001,92,30,12,12,90
martf001,50,11,4,2,70
jackr004,19,4,2,2,27
gaudc001,2,0,0,0,14
gonzj002,55,17,1,24,73
gonzj003,0,0,0,0,3
murrc001,34,12,1,2,33
sandp001,123,44,5,25,84
reyea002,2,0,0,0,10
reyea003,2,0,0,1,4
reyea001,1,0,0,0,1
gaetg001,0,0,0,0,3
fabrj001,36,4,2,3,11
zulej001,9,8,0,3,20
tracs001,9,2,1,1,16
berkl001,99,36,6,25,113
chamj001,0,0,0,0,2
moyej001,2,2,0,0,1
chamj002,0,0,0,0,1
devij001,0,0,0,0,1
coghc001,118,31,6,9,78
powej001,0,0,0,0,1
powej002,2,1,0,0,1
valey001,0,0,0,0,6
lannj001,8,1,0,0,21
vizcl001,0,0,0,0,2
muelb001,107,45,5,19,82
bankw002,10,3,0,1,16
suzum001,1,0,0,0,2
ishit001,65,11,2,9,90
mcknt001,0,0,0,0,6
holld003,0,0,0,0,2
holld002,61,17,1,13,68
holld001,1,0,0,0,2
stewi001,56,23,3,25,140
ryanb002,92,20,7,3,56
weekr001,1,1,2,9,6
smitm004,8,4,1,3,13
putnd001,5,0,0,1,12
longe001,138,46,2,33,151
mcclk001,0,0,0,0,1
saunj001,0,0,0,0,2
shopk001,37,14,0,12,99
machr001,12,1,1,1,12
panij001,0,0,0,0,1
loftj001,4,1,0,0,5
hereg001,1,0,0,0,0
mulht001,6,3,0,0,1
burna001,1,1,1,1,5
lewim001,26,18,0,2,36
bellr003,2,1,0,0,1
bellr002,87,33,2,8,76
knigb001,0,0,0,0,2
koo-d001,0,1,0,0,1
sanda001,1,2,0,0,3
edwam001,1,9,2,3,1
beirk001,2,0,0,0,0
yoshm001,7,1,0,1,13
sadlb001,0,0,0,0,1
wengd001,0,0,0,0,2
harvk001,96,30,1,13,95
rente001,142,47,1,13,54
hudsl001,6,2,0,0,9
rodre002,0,0,0,0,1
lowrn001,1,2,0,1,1
munob001,0,0,0,0,6
teutn001,0,0,0,0,2
hanrj001,2,2,1,0,5
cox-s001,65,19,1,11,50
baldj002,1,1,0,0,2
grabj001,15,7,1,4,5
grabj002,0,0,0,0,1
merll001,41,8,2,1,41
posaj001,82,25,1,30,111
massn001,0,0,0,0,1
dukee001,60,20,4,8,74
jacob002,29,9,0,9,47
robeg001,1,0,0,0,3
millw001,8,3,0,0,16
mccua001,79,26,9,12,83
wasdj001,2,1,0,0,2
dukez001,10,2,0,0,18
rasnd001,0,0,0,0,1
bergb002,1,0,0,0,0
woodb003,6,1,0,1,20
tupmm001,1,0,0,0,0
harpt002,0,0,0,0,1
shels002,0,0,0,0,2
shels001,21,11,0,4,39
figgc001,62,9,4,5,40
gearg001,1,1,0,0,3
bixlb001,5,5,1,0,27
mckew001,4,0,0,0,3
mccls001,3,1,0,2,2
mccls002,4,1,0,0,4
augeb001,0,0,0,0,1
deagr001,0,0,0,0,3
cotah001,4,1,1,7,5
blang001,7,1,1,1,10
remlm001,1,0,0,0,1
costc001,33,13,0,2,56
valvj001,0,1,0,0,1
jensm001,21,7,1,3,36
wolfr002,0,0,0,0,1
hochl001,0,0,0,0,4
meyec001,7,2,0,0,11
molig002,2,1,0,0,7
lahab001,28,4,0,3,40
oneip001,128,26,1,18,95
duboe001,0,0,0,0,2
marts001,4,1,0,0,6
diggb001,1,0,0,0,1
silvj001,6,0,0,0,12
merco002,28,17,2,3,33
ramom001,0,0,0,0,1
tadak001,1,0,0,0,1
lampt001,13,6,1,7,17
walkn001,6,1,0,0,11
cruzi001,1,0,0,1,8
torra001,32,4,3,1,36
huckk001,1,1,1,3,2
bellm002,44,10,1,2,78
millc001,8,4,0,1,8
fox-j001,33,12,0,11,49
uptob001,100,34,4,11,159
paytj001,123,32,5,28,80
jahaj001,16,1,0,1,38
antom001,8,2,0,1,11
sledt001,26,9,1,7,61
grybk001,0,0,0,0,1
rives001,1,0,0,0,2
nichk001,13,6,1,1,31
bartk001,0,0,0,0,2
bordp001,1,1,0,1,5
bumpn001,1,0,0,0,4
diaze002,70,14,1,4,36
reyed001,1,0,0,0,1
grieb001,29,9,1,4,43
ericm001,1,0,0,0,1
hayeb001,1,1,0,1,4
nix-l001,29,10,1,8,53
huntb001,19,6,0,8,39
huntb002,16,6,1,1,22
wendt001,1,0,0,0,2
perec001,0,1,1,0,15
iztum001,93,25,3,8,47
condc001,2,1,0,0,6
cordf002,0,0,0,0,1
kenna001,91,19,1,13,76
melum001,73,1,0,14,2
andem003,103,30,3,6,64
speil001,0,0,0,0,2
credj001,97,32,2,19,78
avila001,8,4,0,5,18
guzmg001,0,0,0,0,13
ortir001,12,4,0,2,17
ortir002,1,2,0,1,2
penae001,2,1,0,0,1
galaa002,0,0,0,0,1
galaa001,61,15,1,12,61
shear001,33,6,1,3,53
lambd001,1,0,0,0,2
ekstm001,0,0,0,0,1
ransc001,4,1,1,1,11
bynuf001,15,8,2,2,30
jansc001,0,0,0,0,1
hartb001,60,13,5,4,64
younj002,1,1,0,0,2
lillb001,15,2,1,1,31
guzma001,1,1,0,0,1
jonec004,122,33,2,27,83
reedr002,10,1,0,0,11
jonec002,1,2,0,0,4
novor002,0,1,0,0,2
chava002,5,1,0,0,3
greiz001,1,1,0,1,2
nancs001,1,0,0,0,2
thomj002,84,35,3,47,183
evera001,75,19,3,8,67
thomj005,3,2,1,0,12
maiem001,69,16,3,3,78
spand001,163,18,10,8,93
oriek001,7,3,0,0,4
crisc001,89,15,6,3,56
desmi001,11,7,2,4,16
sefck001,32,6,2,0,19
wilsk001,1,0,0,0,1
teahm001,98,36,1,12,124
crudm001,0,0,0,0,1
maurd001,0,0,0,0,1
morbj001,9,1,0,2,21
vazqj001,9,2,1,1,8
geerj001,3,1,0,0,10
sardd001,3,1,1,0,1
bernr001,14,1,1,0,1
lanej001,2,2,4,4,2
britj002,29,7,0,3,41
kingr001,0,0,0,0,1
blanj001,7,0,0,0,21
mahop002,2,1,0,1,36
koroj001,0,0,0,0,1
lidlc001,2,4,1,1,1
lopel002,35,15,3,6,37
lopel003,4,5,0,3,9
tream001,1,7,1,4,4
eldrc001,1,0,0,0,1
figun001,1,1,1,0,4
bohab001,6,3,0,2,15
freia001,12,3,0,1,17
stews002,130,45,2,13,67
stews003,0,0,0,0,1
stule001,1,0,0,0,9
cainm001,8,2,1,2,32
wrigj001,2,1,0,0,18
cases001,139,22,3,14,58
mockg001,2,0,0,0,13
wrigj002,4,1,0,1,2
jurrj001,6,2,1,0,24
morgm001,7,0,0,0,5
eyrew001,0,0,0,0,1
cruze001,5,1,0,0,30
polic001,1,1,0,0,4
pickc001,3,8,1,1,14
crawc002,147,22,9,5,103
satul001,0,1,0,0,3
rodra001,102,31,6,47,126
gulam001,0,0,0,0,3
fulds001,22,6,1,1,10
cunnw001,1,1,0,0,3
richk001,3,0,0,0,2
olerj001,106,35,1,10,67
gotar001,45,12,2,4,45
flowt001,3,1,0,0,8
mossd001,8,1,0,0,12
mcdom001,2,1,0,0,10
brazc001,1,2,0,1,1
norrb001,3,0,0,0,4
joycm001,3,1,3,3,7
baisj001,11,1,0,0,7
santj001,0,0,0,0,4
santj002,0,0,0,0,3
santj003,1,3,1,0,1
david002,2,1,1,0,10
suzui001,165,29,8,13,70
leskc001,0,0,0,0,2
stokb001,2,0,0,0,1
reitb001,3,0,0,0,4
walkk001,1,0,0,0,1
nagyc001,1,0,0,0,0
grifj002,1,1,0,1,5
bennj002,1,1,0,0,1
minod001,1,2,0,3,1
charf001,2,1,0,0,2
bagwj001,103,28,2,39,120
reede001,3,0,0,0,6
puntn001,18,2,1,1,22
eatoa001,6,3,1,2,25
rosem001,6,3,0,1,6
hundn001,40,15,2,8,77
stetm001,0,0,0,0,1
navad001,73,16,2,8,55
carrj001,50,10,1,1,39
avilm001,19,3,1,1,28
claps001,4,2,0,0,7
hummt001,13,5,0,2,13
bocob001,12,1,0,0,32
glavm001,1,0,0,0,2
dlugb001,0,0,0,0,2
singc001,52,24,1,1,55
ramir003,2,0,0,0,1
lairg001,8,2,1,1,11
bradm001,76,34,2,10,74
ramir004,1,0,0,0,3
unrot001,0,0,0,0,2
dumap001,1,0,0,0,4
wessb001,2,0,1,1,4
barrm003,29,11,2,10,39
spraj001,0,0,0,0,1
millk005,98,31,1,25,109
millk004,2,2,0,1,34
husoj001,20,7,1,0,8
sneae001,3,0,0,1,4
mccud001,1,0,0,0,3
hilla001,126,37,2,36,101
ruetk001,7,3,0,0,9
gil-g001,34,4,0,3,35
seanr001,0,0,0,0,1
ledew001,0,0,0,0,6
mauej001,141,35,1,28,65
torre001,2,0,0,0,2
higgb001,85,13,4,14,84
snowj001,64,18,3,8,60
hartj002,1,3,0,0,7
muldm001,1,2,0,1,3
fowld001,76,30,10,4,118
parnb001,1,0,0,0,3
perer001,3,1,0,0,7
younm003,155,34,9,14,104
stavn001,11,7,0,2,15
amarr001,11,1,1,0,9
kouzk001,90,32,1,18,107
goslm001,0,0,0,0,3
wilsd001,59,15,2,4,54
barnc001,3,0,0,0,6
joneb004,1,0,0,0,1
larsb001,7,2,0,1,31
huskb001,55,22,0,9,65
halsb001,3,0,0,0,18
bowim001,2,0,0,0,4
chavr001,7,1,1,1,6
seo-j001,4,1,0,0,19
difem001,30,16,1,3,30
burrs001,110,27,6,7,79
mcgrf001,50,14,2,13,67
wilkm001,1,0,0,0,4
hardj003,73,16,2,11,89
melha001,12,7,1,5,19
markn001,139,46,2,18,103
waina001,8,5,1,2,26
franw001,9,1,0,0,18
lorra001,1,0,0,0,4
thors001,34,18,0,11,70
oeltt001,9,4,1,3,13
hubbm001,1,1,0,1,1
ochoa001,41,22,3,13,28
delae001,0,0,0,0,2
harpb002,7,3,0,2,4
aybam001,3,0,0,0,3
benea002,1,1,0,0,1
benea001,3,3,0,1,19
wrigw001,1,0,0,0,1
penaa002,12,1,0,1,17
hernd001,10,4,0,1,22
alcai001,9,1,0,4,7
fikaj001,0,0,0,0,1
siscs001,4,0,0,1,4
mateh001,36,3,1,1,42
rosaa001,36,11,1,4,46
villb001,0,0,0,0,1
hammr001,36,11,2,8,45
welld001,1,1,0,0,1
winnr001,137,37,4,11,113
valbl001,56,25,3,10,83
bourm001,134,28,12,3,142
mccab002,83,36,1,21,84
swisn001,66,36,1,29,130
mccab001,0,0,0,0,2
bottk001,2,0,0,0,4
bakop001,27,13,3,2,47
suttd002,11,4,1,1,20
snyde001,1,2,0,1,1
saccm001,0,1,0,1,4
lloyg001,0,0,0,0,2
morrw001,101,13,2,6,49
schin001,50,19,2,5,58
dillt001,1,0,0,0,1
hinse001,52,45,3,12,104
sizeg001,70,22,6,18,93
calzn001,1,0,0,0,1
selft001,7,2,0,1,11
grifk002,15,12,1,13,44
robik002,45,7,3,1,27
denkt001,3,4,1,1,10
keppb001,0,0,0,0,1
guthm001,0,0,0,0,1
freec001,4,1,1,1,6
harrm001,0,0,0,0,1
day-z001,3,0,0,1,22
kim-s001,2,2,0,0,1
nortp001,2,0,0,0,1
salmt001,111,35,4,19,94
holba001,3,3,0,0,8
adkij001,0,0,0,0,2
matol001,111,23,3,13,90
loe-k001,1,0,0,0,0
richc001,3,1,1,1,6
stris001,0,0,0,0,2
sabac001,3,1,0,1,1
aardd001,0,0,0,0,1
gomea001,3,1,2,1,2
kennj001,5,1,1,0,8
lathc001,2,4,1,2,28
oconb001,1,0,0,0,1
slusj001,1,0,0,0,5
chave002,89,26,5,5,61
chave001,96,39,5,29,89
corrk001,2,1,0,0,6
seart001,15,4,0,2,21
silvc001,1,1,0,0,2
cantj001,132,42,1,16,84
bergj001,5,0,0,0,17
coppr001,0,0,0,0,1
shacb001,0,0,0,0,1
guilc001,91,19,3,7,65
avers001,1,0,0,0,0
whitm001,1,1,0,0,2
mount001,0,0,0,0,1
pennb002,5,1,1,2,27
edmoj001,57,33,2,39,127
dresr001,1,1,0,0,11
stule002,2,2,0,0,8
reesp001,23,2,6,1,31
clipt001,1,1,0,0,4
nievw001,54,6,1,1,48
braur002,131,41,6,32,124
piera001,105,35,3,11,57
granc001,102,24,8,30,143
tromm001,0,0,0,0,1
willd002,4,1,0,1,1
willd003,12,2,3,1,8
nolar001,7,2,0,1,25
jimed001,115,27,7,14,90
jakuc001,0,0,0,0,1
andir001,37,7,0,2,47
woodm002,0,0,0,0,1
bucht001,4,0,0,0,11
stewc001,7,2,0,0,6
wilsc002,18,3,0,0,12
wilsc003,48,15,4,18,89
perem003,0,0,0,0,1
reedj001,36,10,0,4,70
bankb001,24,6,2,4,39
dewib001,6,3,2,2,7
motag001,1,1,0,1,4
servs002,23,4,0,1,17
andre001,108,17,8,6,82
uguel001,1,0,0,1,8
moors001,9,2,0,1,17
derom001,51,14,1,6,49
macij001,48,15,2,4,46
mccad001,12,5,2,1,14
roa-j001,2,1,0,0,3
lestj001,1,0,0,0,2
wests001,1,1,0,0,19
golsg001,0,0,0,0,1
snydj001,2,1,0,0,8
smitc002,0,0,0,0,1
evert001,12,6,0,2,17
smitc001,4,0,0,0,19
cabrj002,63,32,2,6,65
cabrj001,2,0,0,0,1
keisr001,1,2,0,1,1
kinnj001,0,0,0,0,1
wrigr002,0,0,0,0,1
quinr002,22,4,2,2,18
gilkb001,20,7,1,3,28
hodgt001,0,0,0,0,4
zinta001,4,2,0,1,15
astap001,1,2,0,0,2
shaba001,4,0,0,0,5
balej001,2,0,0,0,8
lobaj001,3,0,0,0,5
baldr001,165,34,8,11,132
ashba002,11,0,0,1,8
thomr004,8,3,2,3,12
sanca003,131,25,8,1,77
reddj001,4,4,0,2,17
hampj001,0,0,0,0,1
ryu-j001,0,0,0,0,1
aubrm001,15,7,0,4,10
atkig001,11,3,1,9,14
thomf001,85,35,1,42,115
blumg001,87,19,2,10,52
bartj002,0,0,0,0,1
bartj001,119,30,7,14,94
ayall001,1,1,0,0,3
hamid001,24,4,1,1,20
santc001,2,0,0,1,2
whitg001,1,0,0,1,2
vazqr001,90,17,4,3,90
seddc001,0,0,0,0,2
watsb002,4,1,1,1,1
ripkc001,52,16,0,15,38
kiled001,8,1,0,1,39
durbj001,4,1,0,0,5
hincm001,0,0,0,0,1
mannj001,0,0,0,0,1
drewt001,0,0,0,0,1
jacom001,68,16,1,19,132
zimmj003,4,0,0,0,11
kidam001,1,0,0,0,2
duckb001,6,1,0,0,5
walbm001,18,4,1,1,27
riedj001,4,0,0,0,10
hinca001,9,3,1,3,18
ellir001,4,0,0,0,12
mohlm001,1,0,0,0,0
schaj002,25,8,0,2,63
rabur001,48,12,2,16,63
adamr002,4,3,5,2,1
felds001,1,0,0,0,1
reyng001,2,2,0,0,5
porcr001,2,0,0,0,1
waszb001,9,1,0,0,10
levra001,2,0,0,0,1
fletd001,95,19,1,20,46
saues001,0,0,0,0,1
blanm001,3,1,0,0,1
hessm001,2,2,0,2,6
hafnt001,40,19,3,14,81
richc002,1,1,0,0,10
escok001,1,0,0,0,3
balfg001,0,0,0,0,1
borbp001,0,0,0,0,3
domia001,2,0,0,0,3
marcs001,1,0,0,0,2
lee-t002,97,38,3,19,100
estrj001,11,27,0,10,3
fordm001,0,1,0,0,3
wilsp002,96,44,1,36,142
wilsp001,7,1,0,0,30
hallb001,24,9,2,5,28
boggb001,39,1,4,8,8
ferno001,2,0,0,0,10
palmd002,11,2,2,29,28
mackr001,35,4,4,6,54
rousm001,7,1,0,0,20
dunwt001,28,9,0,1,43
brucj001,41,16,2,22,76
delat001,13,3,1,2,11
parrm001,6,2,1,0,22
fox-c001,0,0,0,0,1
depaj001,0,0,0,0,1
sammc001,2,1,0,1,3
heltt001,126,52,5,33,73
narvc001,2,0,0,0,5
tolbm001,39,7,1,2,39
jackc002,14,5,1,1,16
costs001,18,6,1,2,23
davaj001,71,17,1,12,60
bacsm001,2,1,0,0,1
houst001,20,6,3,2,19
guzmj005,5,0,0,0,3
martc004,0,0,0,0,1
hofft001,0,0,0,0,1
uehak001,0,0,0,0,1
omalr001,0,0,0,0,3
seabs001,19,5,0,1,23
penar002,27,7,1,1,22
lopem001,21,5,1,3,28
henns001,0,0,0,0,1
albem001,2,0,0,0,1
hammc001,0,0,0,0,1
mahom001,1,1,0,1,10
sprir001,1,0,0,0,1
eldrb001,2,1,0,2,17
towej001,1,0,0,0,2
lucyd001,3,0,0,0,6
walrl001,0,0,0,0,1
pintr001,0,0,0,0,1
biern001,3,1,0,0,2
spens001,79,21,3,12,93
molij001,20,4,2,1,27
spens002,3,1,0,0,6
nunej002,0,0,0,0,2
rodrl002,37,8,1,2,23
ceder002,56,8,3,10,79
ceder001,95,25,4,7,87
richd001,2,9,3,6,1
martt002,102,27,2,15,74
martt003,1,0,0,0,1
cruzj004,96,26,1,20,123
cruzj005,2,1,1,0,5
mallm001,3,0,0,0,8
turnc001,17,3,0,1,21
murpd005,89,24,1,17,108
polol001,69,14,5,7,32
lankr001,60,17,3,26,149
castl001,201,19,6,6,70
damoj001,122,33,6,12,76
palmo001,72,14,1,3,35
cabro001,138,48,2,17,69
kempm001,129,26,7,26,141
mordm001,15,4,2,2,21
zambv001,6,1,1,0,2
ardod001,4,1,1,1,11
garid001,3,0,0,0,6
abrew001,0,0,0,0,1
rival001,95,16,9,8,69
trabb001,2,0,0,0,2
hollt001,33,23,3,3,55
fernj002,2,0,0,0,3
miesm001,12,1,2,2,19
saunm001,23,1,3,0,41
mabrj001,15,7,1,3,22
ramih001,1,0,0,0,0
chacg001,0,0,0,0,2
pricd001,1,0,0,0,0
worrt002,0,0,0,0,3
seayb001,0,0,0,0,1
carsm001,5,0,0,1,7
reitc001,1,1,0,0,6
qualc001,1,0,0,0,2
bower002,1,12,1,4,4
tapak001,8,2,0,1,20
milea001,1,3,1,2,22
lecrm001,69,19,1,17,84
phelj001,68,18,1,20,115
saeno001,44,12,2,9,40
carrg001,1,0,0,0,1
rossd001,17,7,1,10,43
hyzda001,8,6,0,1,22
nunnt001,1,0,0,0,2
trubc001,9,4,4,11,13
coned001,1,0,0,0,2
maddm002,0,0,0,0,2
robis001,5,1,0,0,2
owene001,63,6,7,1,26
furcr001,135,35,10,15,77
macha002,0,1,0,0,1
smitg002,1,0,0,0,1
armat002,2,1,1,0,2
carpb001,3,1,0,3,14
bassb001,0,0,0,0,1
penab002,29,10,0,6,18
colbg001,11,1,1,3,16
maddg002,7,3,1,1,22
moutl001,18,7,1,2,29
silvw001,4,0,0,0,3
molib001,80,25,2,14,34
alfaj001,2,0,0,0,5
wakec001,5,2,0,2,13
baugj001,3,4,0,0,2
johnk002,2,0,0,0,0
johnk003,40,20,3,8,54
eveld001,1,0,0,0,4
moreo002,0,0,0,0,1
atchj001,0,0,0,0,1
lockk001,16,6,1,3,19
cunna001,8,3,1,1,16
belit001,0,0,0,0,1
matht002,1,0,0,0,3
ruggj001,4,4,0,2,5
thomm002,0,0,0,0,1
tam-j001,0,1,0,0,0
tejem001,1,0,0,1,2
clevb001,1,1,2,3,7
myerb001,8,1,0,0,18
chrir001,22,7,2,2,45
hensc002,3,1,0,0,8
holms002,2,9,0,1,1
meadb001,1,0,0,0,6
gregt002,3,0,0,0,8
lunah001,6,10,2,1,10
janip001,39,22,0,1,43
foppj001,1,1,1,0,19
castw001,2,1,0,0,5
browd003,0,0,0,1,0
chicm001,10,0,0,0,11
romer002,0,0,0,0,4
colam001,14,4,3,2,32
gimeh001,0,0,0,0,1
greet003,26,10,1,10,47
timmo001,8,3,0,4,8
greet004,17,5,0,2,33
batea001,3,2,0,0,4
encae001,45,12,2,13,67
livib001,7,0,0,0,7
rivem003,7,1,1,1,11
rivem002,0,0,0,0,1
broht001,1,0,0,0,0
beimj001,8,1,0,0,2
graft001,42,15,3,7,37
mendd001,11,6,1,2,32
knotg001,1,0,0,0,1
stanj002,0,0,0,0,2
tynej001,23,8,2,1,13
tarat001,15,7,0,6,13
ligtk001,0,0,0,0,1
guilo001,21,4,0,2,7
espom001,1,0,0,0,0
ordom001,117,46,3,29,73
vizqo001,50,13,2,2,21
merch002,1,0,0,0,1
bongj001,0,0,0,0,2
vasqv001,0,0,0,0,4
grism001,123,33,3,20,85
figaa001,0,0,0,0,2
hammj001,17,12,2,4,29
burkc001,11,5,2,1,16
hammj002,5,1,0,0,25
durag001,23,6,1,3,33
frymt001,123,39,4,22,113
riggs001,1,1,0,1,3
camem001,83,32,5,18,138
sirom001,0,0,0,0,2
telea001,1,3,0,0,4
medlk001,0,0,0,0,7
thomb002,1,0,0,0,7
youne002,2,0,0,0,5
youne003,12,1,0,1,12
youne001,87,21,1,15,48
acevj001,0,1,0,0,1
moliy001,117,23,1,6,44
dickr001,1,0,0,0,0
tuckr001,0,0,0,0,4
salao001,29,8,2,5,20
brumc001,8,2,0,1,15
hennb001,6,1,0,2,12
downs001,2,0,0,0,10
hannj001,41,14,2,4,71
lowet001,10,4,0,1,8
gonzr002,37,13,2,2,35
cromd001,10,4,0,2,14
menck001,26,12,3,2,17
mathm001,89,20,2,8,83
austj002,2,0,0,0,5
aldrc001,0,0,0,0,4
alvaa001,0,0,0,0,1
gipsc001,2,1,1,0,2
ludwr001,27,8,1,7,49
butlb003,128,51,1,21,106
aguic001,18,3,1,3,20
browd002,24,7,1,2,37
zeilt001,51,10,2,11,56
brune001,10,3,2,1,10
ostij001,0,0,0,0,1
affej001,2,0,0,0,1
romaj002,3,2,1,1,8
buddr001,2,1,0,0,2
capej001,0,0,0,0,1
priea002,1,1,0,1,4
hardr001,7,1,0,0,15
spars001,5,0,0,0,14
peree001,52,16,0,11,54
cahit001,1,0,0,0,0
peree002,68,17,1,11,50
rappp001,0,0,0,0,2
barrk001,0,0,0,0,1
pattc001,63,17,7,13,77
doteo001,2,0,0,0,4
hernc003,0,0,0,0,1
hernc004,1,0,0,0,4
guzme001,32,5,0,1,17
blalh001,111,33,3,29,98
hoopk001,1,0,0,0,1
fileb001,0,0,0,0,1
gathj001,8,10,3,1,8
koshj001,2,1,0,3,5
petec001,1,0,0,0,1
ainsk001,1,1,0,0,7
persr001,4,3,0,2,1
zimmr001,110,39,3,33,124
middj001,1,0,0,0,6
carrd001,0,0,0,0,1
stync001,71,32,3,11,77
rossc001,2,1,1,1,3
acevj002,1,1,0,0,5
penaw001,24,6,1,5,53
hawpb001,79,42,3,23,148
alexm001,32,4,3,4,41
aberb001,2,1,1,1,4
greea001,1,1,1,1,1
clemj001,3,1,1,2,3
broub001,66,23,3,16,79
phila001,46,7,1,2,26
jenkg001,95,30,2,28,125
vargj001,1,2,0,0,2
lambm001,5,25,2,6,8
mesaj001,0,0,0,0,1
gentc001,1,1,0,0,5
mantj001,1,2,0,1,0
sancd001,0,1,0,0,1
cabrm002,96,29,1,13,64
valej004,21,8,1,3,31
flahj001,19,8,1,4,19
moutj001,30,7,1,2,43
valej002,6,1,0,2,5
valej003,68,26,2,28,119
sweem002,91,18,1,16,56
sweem001,15,10,1,2,27
browa001,4,18,3,4,4
waket001,1,0,0,0,2
santo001,53,16,1,7,46
branj002,3,1,0,0,6
saenc001,0,0,0,0,1
garcd002,9,2,1,2,11
rogek001,2,1,1,0,1
rabej001,6,1,0,3,7
littw001,0,0,0,0,1
morrm001,7,2,0,1,17
taylg001,0,0,0,0,2
liz-r001,0,0,0,0,3
chacs001,6,2,0,1,16
durbc001,1,0,0,0,3
vaugg001,2,4,1,3,13
benoj001,0,0,0,0,4
alvav001,0,0,0,0,2
nelsb002,1,2,0,0,9
frank001,6,2,1,5,4
nelsb001,6,3,0,0,1
karss001,0,0,0,0,1
colll001,5,1,1,1,4
willr004,19,2,1,0,18
carrc002,0,0,0,0,1
robej001,7,0,1,0,14
sloch001,0,0,0,0,1
lirif001,1,0,0,0,3
reyns001,5,1,0,1,26
sprid001,0,0,0,0,3
eyres001,1,0,0,0,2
berkj001,0,0,0,0,1
cervf001,23,4,0,1,11
saltj001,47,13,1,9,102
speir001,0,0,0,0,3
dunss001,31,11,2,12,47
hubej001,1,4,0,2,2
bellh001,0,0,0,0,1
buckb002,3,2,0,0,8
clapc001,9,4,1,1,7
milll002,57,11,1,4,49
quinm001,98,34,2,20,91
leblw001,1,0,0,0,3
mcmib001,24,11,1,6,37
peraj001,42,10,1,4,67
peraj002,0,1,0,0,0
tuckm001,75,20,5,13,88
dejed001,1,28,1,13,2
dawkt001,7,2,0,0,2
montl002,2,0,0,1,9
merec001,0,0,0,0,1
montl001,9,5,1,1,17
horwb001,6,0,0,2,10
cappm001,1,0,0,0,1
sexsr001,110,28,2,45,153
spies001,86,38,7,16,68
waltp001,0,0,0,0,1
shint001,19,3,1,1,13
mahar001,1,1,0,0,1
vanbj001,0,1,0,1,3
owinm001,7,4,1,3,19
wolfr001,9,6,0,1,22
mayse001,18,2,0,1,20
kreuc001,1,1,1,6,2
mcdod002,20,6,1,2,32
mcdod001,1,2,0,0,2
boggm001,0,1,0,0,6
berrg001,8,0,1,0,8
wilst003,43,19,0,5,80
otsua001,0,0,0,0,1
aybae001,129,24,9,5,57
