player,singles,doubles,triples,homeruns,strikes
hendr001,111,24,4,10,97
browb001,50,7,1,4,37
browb002,39,1,3,1,3
ray-l101,2,0,0,0,4
olmsa101,2,0,0,0,3
wintm001,20,6,0,2,23
holmb001,4,0,0,0,19
ayalb001,27,6,1,6,14
sambj001,0,0,0,0,1
leflr101,80,15,4,4,92
bianb001,20,5,1,1,36
donot101,36,4,1,2,64
canag001,4,1,0,1,4
hernw001,4,1,0,0,3
schmm001,95,26,3,35,136
frobd001,4,2,3,2,11
fiscj001,1,0,0,0,2
escoa001,1,0,0,0,0
capid101,3,0,1,0,9
clarj002,2,1,0,1,4
clarj001,116,30,3,27,94
trous001,4,1,0,0,13
barrt002,12,1,0,0,9
barrt001,0,0,0,0,2
wiegt001,0,0,0,0,3
russj002,28,12,2,9,72
russj001,6,2,0,1,28
castm101,117,29,1,3,46
ullgs101,11,4,0,0,22
virgo001,15,6,3,3,27
hatcb001,27,12,1,2,13
smitb102,0,0,0,0,2
easlm001,111,27,2,15,89
gardr001,75,17,1,3,62
gossr001,4,0,0,0,5
downk001,6,2,1,0,14
dempr001,72,15,1,5,41
halec001,12,3,0,0,6
martr101,5,2,0,0,17
rohnd001,3,3,2,1,1
landk001,127,23,7,7,67
wernd101,11,2,0,0,8
budam101,5,1,0,0,10
thurm001,3,1,0,0,11
walkt001,12,7,0,2,15
martm001,0,1,0,0,4
guanc001,1,0,0,0,3
johnj003,3,1,0,0,8
johnj002,51,14,1,10,47
lindb001,3,0,0,0,3
haveb001,0,0,0,0,1
papis101,18,3,4,3,27
bahns101,1,1,0,0,3
filet001,0,1,0,0,7
barrm001,1,26,4,5,1
schad001,3,1,1,2,6
prolm101,3,1,0,0,2
gatem101,33,2,3,0,21
blank001,0,0,0,0,4
montj001,7,1,0,0,31
montj002,0,0,0,0,1
swanc001,6,1,0,1,15
joneb001,30,2,0,5,32
joneb002,1,0,0,0,1
polol001,70,11,4,2,40
bishm101,0,1,0,0,4
camps001,19,10,2,2,35
kommb001,52,12,3,4,75
mcrah001,126,46,8,27,66
harrt001,161,29,4,25,58
millr001,87,13,2,4,43
millr002,11,5,5,3,25
guldb001,2,8,2,1,1
narrj001,19,3,1,4,23
greeg001,6,1,0,0,12
mcdoo001,72,14,5,18,91
pecob001,5,2,3,1,3
hengd001,10,1,0,1,13
andej001,64,7,1,8,44
lozaw001,19,8,2,1,23
johnb101,4,2,1,2,24
washr001,101,17,6,5,82
vukoj101,9,1,1,0,7
hargm001,143,27,1,4,61
espin101,3,1,0,0,9
goodd101,7,2,1,2,14
davig002,13,3,1,0,7
davig001,71,11,3,20,71
halla001,6,2,1,1,12
davav101,1,0,0,0,1
scott001,102,16,3,1,57
smitz001,6,1,1,0,5
pattb001,1,0,0,0,6
landr001,18,3,8,1,15
weavj001,1,1,0,0,4
pryog001,29,10,1,2,21
davib101,40,11,0,4,30
mcwil001,7,1,1,0,18
dibbr001,0,0,0,0,1
easll001,0,0,0,0,1
randj001,0,0,0,0,3
dacqj101,0,0,0,0,4
pacip001,0,1,0,0,1
lyons001,76,14,3,5,66
nixod001,25,3,0,1,12
blylb001,5,1,0,0,27
ray-j001,177,30,7,7,53
owens001,72,10,6,6,30
winfd001,91,24,8,37,68
searr001,1,0,0,0,0
rodrr002,0,0,1,0,1
mahlm001,2,0,1,0,5
blanl101,45,6,0,2,31
keoum001,5,1,0,0,4
tillr001,1,1,0,1,4
tudoj001,10,3,2,0,25
lollt001,17,1,1,3,26
cubbm101,56,9,2,8,42
asseb101,45,13,1,3,37
smolj001,1,1,1,1,8
mullf001,8,4,0,2,8
finls001,54,5,2,2,31
treaj001,58,19,4,2,33
youmf001,1,1,0,1,10
cruzh101,3,1,1,1,4
allrb001,4,3,0,0,11
hinsg101,7,1,0,0,5
ackej001,2,1,0,0,21
garrr101,7,1,0,0,6
agual001,10,1,2,3,9
olsog002,1,0,0,0,0
willf001,2,0,0,0,1
chamc001,114,25,2,20,66
meacb001,91,16,2,1,107
gilbm001,5,1,0,0,5
santr001,121,19,1,1,59
macfm001,44,15,0,4,38
josef001,1,1,0,0,1
bailb001,128,14,1,1,21
hisll101,2,4,0,2,13
moraj001,7,1,2,1,10
walkg001,2,2,1,2,3
carmd001,3,0,0,0,1
herrt001,131,19,4,8,68
littj102,0,0,0,0,3
littj101,1,0,0,0,2
quinl001,15,1,3,1,21
lindj001,14,1,0,1,10
lindj002,146,24,4,2,86
aller001,8,1,0,0,10
mccow101,14,8,0,1,25
earls001,3,0,1,0,9
wilbt101,2,0,0,0,1
lubrs101,25,9,0,0,19
wittb001,0,0,0,0,1
jordr001,58,15,1,11,40
pastc101,2,0,0,2,3
washc001,112,24,6,16,111
caudb001,1,1,0,0,2
doddt001,2,0,0,1,2
bencj101,85,16,2,13,64
alstd101,11,1,2,0,10
young001,125,21,9,1,66
masom001,2,0,0,0,4
candj001,10,2,0,1,20
buhnj001,29,13,1,13,93
dascd001,15,3,0,1,4
edwam102,37,4,1,2,8
sosas001,35,8,0,4,46
campb001,2,0,0,0,3
penah001,1,0,0,0,3
anded001,38,6,2,4,43
sykeb101,4,0,0,0,14
beneb001,89,11,1,3,46
jonej101,7,3,0,0,13
wilkc001,79,11,6,1,72
rhodr001,14,6,0,3,8
grosg001,37,4,2,1,8
aldrm001,41,18,3,2,37
rudij101,31,6,1,5,36
holla001,3,0,1,0,15
violf001,3,0,0,0,8
burke001,109,37,5,18,91
gwynt001,45,12,2,1,21
quirj001,14,3,1,1,16
slaud001,26,6,4,3,13
clibs101,6,2,0,2,11
ramsm001,61,8,2,1,39
espij001,4,2,0,1,1
hortr001,2,1,0,0,5
farme101,1,0,0,0,6
reusj001,15,3,0,1,28
ceror001,57,10,4,5,29
bombm101,7,3,0,0,16
peter001,115,19,7,2,48
rainc001,3,0,0,0,12
dennj001,1,1,0,0,2
salaa001,52,20,2,2,48
rettm101,1,0,0,0,1
tingr001,4,0,0,1,7
tysom101,62,19,3,3,63
doylj101,10,1,2,0,3
faheb101,9,2,0,1,5
petrg001,14,2,3,2,6
brigd101,6,0,0,0,10
nymac101,17,1,0,2,9
white003,9,3,0,1,16
white002,52,14,2,11,37
meyej001,68,18,0,11,90
ott-e101,95,14,1,8,52
gomel101,49,6,0,0,29
lacop101,26,6,0,1,10
websm001,43,8,2,11,39
belct001,1,2,0,1,28
ramim001,3,1,3,2,4
niekp001,13,4,0,1,17
parrj001,1,0,0,0,1
connf001,21,4,0,3,21
bordb101,1,0,0,0,1
steej001,11,1,1,0,15
fingr001,2,3,0,0,6
normn001,7,1,0,0,2
kennt001,114,42,1,21,95
littm101,2,0,0,0,2
pittc001,11,3,1,0,14
mitcb101,96,11,6,2,57
boond101,2,1,0,0,0
beher001,3,0,0,1,5
percj001,52,4,4,2,26
torvk001,2,0,0,1,2
hillk001,8,1,0,0,21
lovij101,6,0,0,0,4
bowes101,2,0,0,0,3
espyc001,71,18,6,2,86
cochd001,9,2,1,1,22
densd001,9,1,0,0,10
davib001,15,3,6,2,20
enges001,2,0,0,1,8
dentb001,51,10,1,1,26
dalep001,0,1,0,0,3
manwk001,23,7,2,1,25
wasim001,19,3,0,1,2
kramr001,4,1,0,0,1
mazzl001,65,10,4,10,43
may-l101,20,5,2,3,19
tewkb001,1,0,0,0,6
alleg001,39,11,0,6,45
thorl001,16,1,1,1,24
capem001,0,0,0,0,2
fontr001,2,0,0,0,18
cox-t101,51,9,0,2,28
ruthd001,6,1,1,0,27
lagam001,13,9,0,3,24
huttt101,10,2,0,0,10
whitj001,22,6,1,2,27
randb101,2,1,0,0,0
shipc001,3,1,0,0,5
sauck101,0,0,0,0,4
ruckd001,3,1,0,0,5
sveud001,57,13,2,7,68
mchev101,5,0,0,0,2
seilr101,6,3,1,1,15
rhomk001,5,0,0,1,4
esasn001,75,21,2,21,110
eichj001,3,1,1,0,22
grotj101,13,3,1,1,4
surhb001,108,21,4,5,55
armsj001,2,0,0,0,10
kellb002,13,4,1,1,15
stanm002,6,3,1,1,8
pladg101,0,0,0,0,5
mathr001,1,0,0,0,7
grifa001,108,20,8,1,55
schod001,69,19,3,8,71
nortb101,90,12,1,1,78
doylb101,12,1,0,1,7
kubsg101,13,3,0,0,10
gutij001,54,5,2,2,37
hower001,64,11,2,4,40
hulet001,88,19,4,5,88
cartj001,97,27,9,15,79
martj101,2,1,1,0,3
dedmj001,1,1,0,0,3
lahtj001,1,0,0,0,8
mintg001,3,1,0,1,8
barfj001,72,13,2,18,81
ripkb001,99,18,1,2,71
zeilt001,16,3,1,1,14
sernp101,35,3,0,3,14
wojne001,2,0,0,0,9
charn001,1,0,0,0,12
dunnm001,5,2,0,0,12
tayld002,3,0,0,0,3
milbl001,91,13,5,2,36
philm101,3,5,1,0,3
hodgr001,43,12,1,5,42
campb101,44,8,1,2,37
rasme101,0,2,0,0,1
rowdw001,2,5,1,1,1
funkt001,0,0,0,0,1
westd001,1,1,0,0,3
coraj001,5,1,2,0,31
jenkf101,12,2,1,0,23
jonej002,1,0,0,1,4
roomr001,3,18,5,7,4
mosej001,9,5,1,1,7
footb101,2,5,1,6,11
tekuk001,1,0,0,0,6
kellm101,7,1,1,0,5
steit001,3,19,1,2,50
campr001,2,1,0,1,25
benjm001,1,0,0,0,1
anthe001,5,2,0,4,16
holtb001,1,0,0,0,2
castj002,8,11,1,3,12
castj001,81,12,6,6,52
mccul001,2,2,0,0,4
moork101,13,1,1,2,25
amele001,1,0,0,0,4
harga001,3,1,0,0,10
ruhlv001,5,3,0,0,27
abrej001,0,0,0,0,2
poweh101,56,13,4,3,25
canoj001,0,0,0,0,5
browc002,80,20,3,16,82
andek001,46,6,1,0,42
coser101,1,0,0,0,0
kerfc001,1,0,0,0,9
mccat101,0,1,0,0,1
harpt001,41,3,1,2,27
stepp001,7,0,0,2,5
ziskr101,106,28,1,21,95
millb101,11,3,0,1,11
byerr001,1,1,0,0,5
anduj001,17,1,1,1,44
pacit001,84,27,4,11,55
carbb101,5,0,0,0,1
eaveg001,0,0,0,0,3
breas001,23,7,5,6,26
tablp001,14,4,2,1,21
davio101,2,0,0,0,2
chrim101,1,0,0,0,3
salam001,80,20,5,9,39
howid001,0,0,0,0,2
lampd001,8,0,0,0,10
onear001,3,0,0,0,4
romat001,0,0,0,0,1
brumm001,37,5,2,1,46
bulle001,5,2,0,0,3
sax-s001,149,23,7,4,53
wiser101,6,2,0,0,21
oatej101,8,3,0,1,3
normf101,1,0,0,0,4
dills101,3,3,1,4,5
portm001,3,3,0,1,6
lemoc001,80,20,1,19,70
smitr101,73,11,0,18,51
smitr102,4,5,1,1,3
jurae001,8,3,1,1,4
leffc001,1,1,0,1,2
knepb001,3,1,1,1,25
catok001,2,0,0,0,0
glavt001,10,1,1,0,16
castm001,8,2,2,2,19
larkb001,39,4,3,3,22
davir001,0,0,0,0,1
lum-m101,14,3,0,2,19
hallm001,17,3,2,18,19
swiss101,8,1,0,2,25
chiff001,0,0,0,0,2
gracm001,131,23,4,7,47
madra001,0,0,0,0,2
fergj101,14,2,2,3,19
baumr101,1,0,0,0,4
kiefs001,11,1,1,1,20
oliva001,173,43,2,22,65
muras001,3,2,0,0,11
datzj001,2,0,0,0,1
gumpd001,0,0,0,0,1
strad002,38,4,1,1,38
strad001,64,15,4,29,96
clarb002,16,1,1,2,29
poffj101,14,1,2,1,8
mondr001,39,6,4,11,54
bradb001,0,1,0,0,1
conrt001,3,2,0,0,12
bonhb101,0,0,0,0,1
raint001,136,32,8,4,84
rijoj001,1,1,0,1,14
ellij101,33,9,1,1,23
murpd001,133,23,2,36,142
murpd002,166,15,1,27,137
pittj001,34,3,2,0,16
sierr001,68,13,10,16,67
maddm001,2,0,0,0,8
cedec001,106,35,1,8,43
maddm003,0,0,0,0,1
maddm002,1,1,0,0,7
parda001,9,1,0,1,15
thomm001,47,7,2,6,36
portb101,3,1,0,0,10
lansj101,4,0,0,1,4
morgj001,110,19,4,14,66
barkl001,1,1,0,0,8
wolfl101,1,1,0,1,5
chapk001,27,3,0,3,17
eisej001,24,6,1,2,13
meadd001,1,0,0,0,2
thoma001,5,17,2,6,2
kuhaf101,1,0,0,0,5
wettj001,2,1,0,0,10
straj101,52,6,0,0,15
folet001,47,13,1,3,37
laceb001,2,0,0,0,2
ransj101,7,1,0,1,7
nippa001,1,1,0,0,6
grapr001,1,0,0,0,1
drumk101,23,1,1,0,5
hursb001,5,0,0,0,47
parem001,2,3,0,6,3
hobsb101,8,2,4,11,14
browk002,0,0,0,0,3
richj101,3,2,0,1,15
riveg001,5,2,1,2,8
sax-d001,9,3,0,1,3
brewt001,2,1,0,1,9
lee-m101,1,0,0,0,1
jeffg001,21,8,2,6,11
schur001,83,21,4,7,79
bushr001,18,6,1,4,28
martj001,103,22,1,15,139
incap001,93,21,2,30,189
hrbek001,112,21,4,23,80
cox-d001,14,1,1,0,26
hendd001,53,17,1,14,67
jeffs001,4,1,2,1,8
sarmm101,9,0,0,0,14
polig001,1,1,0,2,13
fishj001,7,0,0,1,6
joneo001,3,0,0,0,3
stinb101,21,2,0,1,20
veleo101,8,1,3,1,16
samur001,0,0,0,0,2
law-r001,84,15,8,3,44
valds001,1,0,0,0,3
lefej001,48,9,1,4,54
knica001,25,2,0,2,31
vangd001,25,3,1,2,19
spenj101,12,3,1,2,20
gantr001,96,28,8,19,121
duncm001,113,24,6,6,122
seavt001,4,2,2,1,16
essij001,32,8,0,3,8
chrij001,15,4,1,3,23
loped001,88,19,3,11,54
hayeb102,0,0,0,0,3
roseb001,5,1,2,1,10
sakal001,65,18,1,6,39
davic001,124,27,6,19,119
ojedb001,8,1,0,0,30
kaatj101,3,1,0,1,5
fitzm002,8,1,0,0,9
runnt001,8,1,0,0,4
fitzm001,66,7,1,5,63
putnp001,19,8,2,2,19
hornb001,91,24,1,32,78
hoodd101,4,0,0,0,9
humet001,1,2,0,0,2
stefj001,25,2,0,2,25
lawtm001,3,0,0,0,3
roonp101,0,0,0,0,3
sizet101,4,1,0,0,0
bellj001,2,2,1,1,3
lezcc101,10,4,1,3,29
bellj003,0,0,0,0,1
bellj002,30,8,4,7,58
johnl001,18,4,1,0,12
corct001,36,7,1,3,12
cannj101,5,0,0,0,14
mcgew001,112,12,8,4,60
jonet002,15,6,0,0,10
jonet001,27,3,1,2,5
lawlt001,29,6,1,1,31
coucm101,1,0,0,0,0
myerg001,5,2,0,0,9
pattm102,1,1,3,1,6
harrg001,3,1,1,0,9
harrg002,1,0,0,0,4
harrg003,0,0,0,0,1
wynnm001,58,6,3,2,48
bookg001,1,1,0,0,2
perlj001,0,0,0,0,1
mcgub001,4,0,0,1,2
vansa001,81,25,6,13,55
walld001,26,4,1,1,19
obric001,3,1,1,2,3
bentb001,1,4,0,0,1
olwie001,1,0,0,0,1
heatm001,62,18,4,3,39
pattr001,1,0,0,0,4
landb001,1,0,0,0,1
stanf101,44,7,0,2,37
gibbj001,4,4,0,1,5
lovut001,5,1,1,1,2
andel001,2,0,0,0,3
wertd101,4,3,0,3,2
hayec001,1,15,1,8,3
mckad101,34,4,1,4,38
gonzj101,19,3,2,1,26
jamec001,9,3,1,1,13
pettg001,99,10,8,1,2
squim001,46,9,3,1,19
machk101,24,5,1,1,18
rasmd001,13,2,0,0,23
bellb001,136,27,2,13,58
jelkg001,0,1,0,0,4
coled001,9,4,2,1,18
petes001,0,0,0,0,2
lancr001,5,2,0,2,8
morrj002,43,11,4,11,29
morrj003,24,2,1,1,17
grant101,2,1,0,0,4
robed102,5,1,0,10,8
robed101,1,0,0,0,2
candc001,21,4,1,1,15
cox-l101,1,6,2,4,2
bourc101,3,1,0,1,7
willc001,3,0,0,0,0
charj101,8,2,1,2,7
waltj001,111,23,3,5,77
crewt001,1,0,0,0,2
parkd001,44,19,3,6,46
bands101,35,12,1,5,39
diazm002,17,5,1,1,6
diazm001,40,9,2,12,45
phelk001,2,3,4,9,3
bonib001,97,16,4,3,94
fialn101,1,0,0,0,2
smajc001,0,0,0,0,1
summc001,23,5,1,4,17
tarvl001,3,0,0,0,4
wellg101,9,1,2,0,8
sciom001,70,11,1,5,32
edwam101,14,0,0,0,6
bichd001,10,2,0,3,7
javis001,15,8,3,2,29
fermf001,22,9,2,0,12
barrg101,9,1,3,0,10
ryann001,11,2,0,1,38
ecked001,8,3,0,1,25
sodee101,54,13,1,11,25
smilj001,5,1,0,0,31
fordd001,67,21,3,10,72
olivj001,36,8,0,3,28
iorgd001,58,14,1,3,26
ortaj001,21,5,3,2,14
delej001,2,1,0,0,20
wrigg001,114,20,5,11,78
richj001,16,4,0,2,24
agosj001,1,0,0,0,2
howej001,0,0,0,0,1
howej002,22,4,2,5,33
laskb001,9,0,0,0,36
rookj101,0,0,0,1,2
dejom101,2,2,0,0,4
edled101,33,2,2,2,13
hearj001,1,1,0,0,2
lee-m001,9,16,1,1,9
ouelp001,4,0,0,0,4
vaugg001,23,3,0,5,23
tabog001,0,1,0,0,4
lavam001,7,1,2,3,3
krukm001,15,1,0,1,19
tavef101,14,5,1,0,7
gantj001,117,17,2,4,44
delol001,21,1,1,0,4
tavea101,0,1,0,0,1
evand001,87,20,4,16,67
evand002,116,37,7,32,132
cookd001,8,1,1,0,1
mcbrb101,28,3,3,9,12
fulgj101,0,0,0,0,17
hostd001,64,12,3,22,113
obrip001,8,4,1,4,9
garcm001,1,0,0,0,0
brooh001,97,21,2,2,84
moorc001,85,22,4,6,54
dethb101,5,2,0,1,4
winnh001,72,6,5,3,75
cornj001,0,0,0,0,3
peret002,1,0,0,0,1
soffr001,0,0,0,0,2
kingj001,29,13,3,5,35
peret001,29,14,2,6,49
athek001,0,0,0,0,1
kippb001,3,2,0,0,3
treva001,81,10,3,1,39
harrj101,6,5,0,2,4
lea-c001,7,1,1,0,23
fuenm001,1,0,0,0,2
alexd001,12,3,0,0,27
kimmb101,54,10,1,0,28
hurdc001,9,1,2,10,7
singk001,100,27,2,14,94
zuvep001,39,8,1,2,17
beamc101,2,1,0,0,2
torrm001,3,0,0,0,1
eppaj001,32,3,1,0,18
alexg101,27,7,1,5,52
fernt001,126,31,10,2,47
palav001,1,0,0,0,5
leacr001,43,7,2,3,33
beanb001,1,1,0,3,3
stilk001,63,6,1,10,48
thond001,98,31,10,3,50
boggw001,99,14,1,5,24
heepd001,31,14,1,4,32
jeffj101,0,0,0,0,1
willk001,3,4,2,1,13
davis001,1,0,0,0,11
johnl101,67,11,3,7,43
robib101,21,9,1,7,34
law-v001,84,20,1,5,48
robib102,0,0,0,0,4
lucag001,7,0,0,0,8
skagd101,15,0,0,1,15
meadl001,3,0,1,2,8
see-l001,4,2,0,0,7
perrp001,1,0,0,1,4
lomad001,9,3,2,2,12
welsc001,9,3,0,1,14
readr001,35,9,5,1,26
martr002,5,1,0,0,3
martr001,12,1,1,0,13
burkj001,0,0,0,0,1
johnh001,44,5,4,4,30
hendk101,11,3,0,2,20
melef001,2,0,0,1,2
buckk001,1,1,0,0,4
sandd001,7,2,0,2,8
hoytl001,4,1,0,0,21
darwd001,1,2,1,1,12
gonzj001,1,2,1,2,3
gonzj002,5,3,0,1,17
iorgg001,111,20,5,1,47
leonj001,52,16,1,9,66
gaetg001,72,25,4,25,108
piccr001,18,2,2,5,14
wallt001,101,31,3,28,86
wallt002,5,1,1,3,5
moyej001,2,1,0,0,5
hudlr001,7,1,1,4,10
nicos001,25,3,2,1,13
wilsm001,140,25,9,5,103
sofir101,76,18,4,9,92
boevj001,1,0,0,0,0
krukj001,72,16,2,4,64
pocob001,26,7,0,2,12
grift101,2,1,0,1,3
grosk001,6,2,1,1,23
mongs001,2,0,0,0,5
aased001,0,0,0,0,3
spilh001,14,2,1,3,10
wyneb001,58,12,1,4,35
stenr101,84,13,2,2,32
drabd001,10,3,2,0,25
hassa001,0,0,0,0,1
smitm001,0,0,0,0,1
heatj001,1,0,0,0,11
rodra101,47,15,1,3,38
manrf001,1,1,1,1,3
banna001,79,16,1,4,45
galld001,87,15,3,5,44
asadr001,17,5,0,0,13
lagrl101,1,0,0,0,1
colld001,75,12,3,3,50
bellr001,1,5,2,1,5
smitb101,11,0,0,1,17
aultd101,20,5,1,3,25
larkp101,0,0,0,0,1
david101,25,5,2,4,21
mankp101,9,1,0,0,6
tolif001,2,0,0,0,1
cangj001,1,16,3,2,1
hartm101,1,0,0,0,1
loucs001,9,3,0,0,17
urrej101,3,0,0,0,4
kingm001,41,8,5,3,32
rodre001,3,1,0,0,1
ontis101,14,3,0,1,18
stapd001,103,28,1,14,43
allej101,58,10,0,4,55
broum001,20,4,1,4,17
benij001,38,12,2,3,21
blact101,5,2,1,5,12
gormt001,1,0,0,0,3
guerm101,73,16,2,2,33
greem001,5,1,8,4,4
stimc101,9,2,0,0,6
stegd001,19,5,2,2,25
mahlr001,10,1,0,1,17
parik001,5,6,0,3,7
schrb001,32,8,1,8,61
bradm101,1,4,0,3,36
ferns001,10,3,1,1,26
winer001,2,1,0,0,4
reusr001,10,3,1,1,26
afent001,6,1,0,0,12
durhl001,113,33,7,22,79
grubk001,3,4,1,5,3
fanss001,1,0,0,0,2
schuj001,2,0,0,0,2
ghelt101,1,0,0,0,0
mendm101,2,6,3,2,4
walkb001,10,1,2,0,17
may-m001,90,19,2,9,42
pankj001,39,3,1,4,30
sorel001,2,1,0,0,4
oneip001,3,1,3,16,2
rinca101,2,1,0,0,7
brent001,1,0,0,0,1
bassk001,1,27,5,16,9
pacij001,19,5,0,2,21
cowlj001,4,1,0,0,4
owchb001,1,1,0,0,3
garnp001,114,33,8,13,98
wigga001,59,3,3,1,20
websl001,4,2,0,0,2
eastr101,0,0,0,0,2
laudt001,53,19,1,7,75
palar001,1,2,0,1,4
hamms101,22,5,1,1,18
valee001,81,14,1,8,39
oestr001,125,19,4,9,88
dipif001,2,1,0,0,4
powea001,6,3,0,0,17
owend001,7,2,2,1,5
forsb001,18,3,1,3,22
pagem001,12,5,4,4,24
dilom001,77,12,3,3,42
bordp001,31,6,3,5,25
jelts001,35,4,1,1,56
kutcr001,31,9,1,7,42
whitf001,99,45,6,11,68
diaze001,3,0,0,0,3
johnt101,17,2,1,3,26
nolaj001,39,7,1,6,38
devem001,4,1,3,8,10
reidj001,0,0,0,1,1
hayev001,98,25,3,14,67
adduj001,19,1,1,1,2
bystm001,2,1,0,0,12
robel001,32,7,3,2,30
hootb001,2,1,0,1,5
kendf101,7,0,0,0,3
jameb001,2,0,0,0,11
pyznt001,9,1,0,0,12
galaa001,12,1,8,2,19
robib001,4,2,0,3,16
holtr101,1,0,0,0,2
lemaj001,84,14,1,2,84
flynd001,92,12,4,1,39
lafrr101,3,1,0,0,0
leibc001,2,0,1,0,13
niett001,60,10,2,1,43
younj001,68,14,2,3,60
landt001,15,3,2,2,17
fostg001,124,23,2,13,126
mattd001,2,48,3,35,1
reedr002,1,0,0,0,1
jonec001,6,0,0,0,8
reedr001,4,1,0,0,4
maybj101,39,7,2,10,45
manuj101,2,5,1,3,2
goltd101,6,0,0,0,24
medil001,7,1,0,6,18
thomj001,114,32,1,31,116
pagnt001,49,9,0,2,32
walej001,32,5,1,1,29
lynce001,1,1,0,0,18
thora001,113,26,1,32,82
diazb001,114,29,1,18,91
balbs001,16,2,1,2,34
nettg001,66,11,2,18,49
gwosd001,4,1,0,1,7
castt001,0,0,0,0,1
kennj101,54,3,1,2,38
kreuc001,11,2,1,1,13
fordc001,4,2,2,2,1
adamg101,12,4,2,1,5
snidv001,5,1,0,1,13
biitl101,45,9,2,2,19
distb001,6,1,2,1,5
martb001,37,17,1,10,35
ramor001,1,2,1,1,3
mitck001,65,22,2,12,67
harll101,63,13,4,4,61
decid001,106,42,5,30,85
berrd002,56,19,1,7,56
berrd001,112,25,5,10,87
mcmuc001,1,0,1,0,7
leepd001,3,0,0,0,3
drewc001,2,0,1,0,1
wohlj001,57,12,1,2,37
knudm001,0,0,0,0,2
richg001,139,13,8,3,53
pasqd001,19,3,1,9,40
morgm001,4,0,0,0,12
davim003,6,3,1,1,23
ottej101,1,0,0,0,1
willd101,6,0,0,0,6
bradp001,152,33,8,26,133
nokem001,7,2,2,2,9
motld001,50,20,1,17,58
stenm001,31,5,0,5,1
salal001,103,15,5,8,82
olerj001,3,0,0,0,1
krugg101,2,0,0,0,1
bonij001,58,6,2,1,16
magrj001,6,1,0,1,18
mille001,1,3,1,1,4
bochb002,12,4,1,2,6
bochb001,133,21,4,12,78
david001,0,0,0,0,3
littg001,28,5,3,4,30
robir001,2,1,0,0,8
owenl001,13,1,0,2,1
coopc001,146,38,3,32,57
hartm001,5,2,0,4,2
kepsk001,4,3,0,0,19
bloct001,1,4,2,2,2
camae001,0,0,0,0,1
coffk001,2,3,0,0,6
aguir001,9,2,0,2,5
smitc101,15,6,1,1,1
zachp001,4,0,0,0,18
welcb001,13,1,1,1,33
wooda001,34,11,1,3,23
venam001,27,2,1,1,18
dauld001,15,3,1,4,37
knigr001,159,36,6,6,67
whitw001,0,0,0,0,1
garbb001,51,9,1,6,39
parej001,15,2,0,1,18
bostd001,37,13,1,3,48
moroj001,2,1,0,0,5
