player,singles,doubles,triples,homeruns,strikes
shefg001,16,1,0,4,8
grimj001,0,0,0,0,2
joynw001,140,27,3,22,60
hillg001,15,0,0,1,13
santb001,14,2,2,3,12
camik001,13,2,3,1,20
hairj001,13,5,2,5,15
mcgwm001,6,1,1,3,18
dyksl001,49,9,3,1,24
mattg001,134,31,1,19,95
justd001,8,3,0,1,9
willm003,19,6,1,8,43
bondb001,56,26,3,16,105
palmr001,15,4,5,3,8
cansj001,22,3,1,5,31
morrh001,2,0,0,0,9
carrm001,3,2,0,1,2
velar001,10,6,2,5,25
